Order_ID,Order_Date,Customer_ID,Product_ID,Region,Sales_Channel,Quantity,Unit_Price,Discount,Unit_Cost,Gross_Sales,Discount_Amount,Revenue,COGS,Gross_Profit,Gross_Margin
ORD04029,2025-11-28,CUS0097,PROD041,South,Online,3,879.55,0.05,483.75,2638.65,131.93,2506.72,1451.25,1055.47,0.4210562009318951
ORD04030,2024-04-28,CUS0879,PROD034,North,Online,12,727.2,0.2,399.96,8726.4,1745.28,6981.12,4799.52,2181.6,0.3125
ORD04031,2025-06-01,CUS0920,PROD038,West,Store,9,957.06,0.15,526.38,8613.54,1292.03,7321.51,4737.42,2584.09,0.35294495261223435
ORD04032,2025-07-13,CUS0658,PROD001,North,Online,6,902.23,0.1,523.29,5413.38,541.34,4872.04,3139.74,1732.3,0.3555594781652039
ORD04033,2025-08-05,CUS0949,PROD006,North,Store,10,2254.77,0.05,1307.77,22547.7,1127.38,21420.32,13077.7,8342.62,0.3894722394436685
ORD04034,2024-09-11,CUS0738,PROD008,West,Online,6,7576.9,0.0,4697.68,45461.4,0.0,45461.4,28186.08,17275.32,0.3799997360398052
ORD04035,2025-11-01,CUS0615,PROD032,West,Online,7,4522.47,0.05,2939.61,31657.29,1582.86,30074.43,20577.27,9497.16,0.31578852866039353
ORD04036,2024-07-19,CUS0449,PROD019,North,Online,3,4010.05,0.05,2606.53,12030.15,601.51,11428.64,7819.59,3609.05,0.31578998026011845
ORD04037,2025-07-20,CUS0983,PROD007,North,Store,12,3377.83,0.2,2026.7,40533.96,8106.79,32427.17,24320.4,8106.77,0.24999930613741503
ORD04038,2025-03-26,CUS0865,PROD038,South,Store,4,1028.64,0.05,565.75,4114.56,205.73,3908.83,2263.0,1645.83,0.4210543820017755
ORD04039,2023-07-24,CUS0048,PROD013,North,Online,2,8302.8,0.1,5562.88,16605.6,1660.56,14945.04,11125.76,3819.28,0.2555550202609026
ORD04040,2025-08-13,CUS0263,PROD026,North,Store,3,501.15,0.1,275.63,1503.45,150.34,1353.11,826.89,526.22,0.3888966898478321
ORD04041,2023-02-24,CUS0936,PROD024,West,Store,14,240.85,0.05,122.83,3371.9,168.6,3203.3,1719.62,1483.68,0.46317235351044234
ORD04042,2023-04-07,CUS0851,PROD014,West,Store,9,14832.04,0.05,10234.11,133488.36,6674.42,126813.94,92106.99,34706.95,0.2736840287432123
ORD04043,2023-10-28,CUS0947,PROD021,East,Store,2,242.99,0.2,116.64,485.98,97.2,388.78,233.28,155.5,0.399969134214723
ORD04044,2024-04-03,CUS0802,PROD028,South,Store,3,124.72,0.15,62.36,374.16,56.12,318.04,187.08,130.96,0.4117721041378443
ORD04045,2025-12-09,CUS0468,PROD028,West,Online,3,124.19,0.1,62.09,372.57,37.26,335.31,186.27,149.04,0.44448420864274846
ORD04046,2025-02-09,CUS0517,PROD040,West,Online,2,4908.09,0.0,3239.34,9816.18,0.0,9816.18,6478.68,3337.5,0.33999987775285295
ORD04047,2025-03-10,CUS0718,PROD003,South,Store,8,1850.93,0.15,1055.03,14807.44,2221.12,12586.32,8440.24,4146.08,0.3294116151504173
ORD04048,2025-10-31,CUS0999,PROD006,North,Store,5,2188.14,0.15,1269.12,10940.7,1641.1,9299.6,6345.6,2954.0,0.3176480708847692
ORD04049,2024-03-22,CUS0676,PROD050,East,Store,2,1523.73,0.05,853.29,3047.46,152.37,2895.09,1706.58,1188.51,0.4105260976342704
ORD04050,2024-10-13,CUS0171,PROD036,South,Online,2,1221.76,0.05,684.19,2443.52,122.18,2321.34,1368.38,952.96,0.4105215091283483
ORD04051,2025-03-19,CUS0674,PROD021,South,Online,1,239.84,0.1,115.12,239.84,23.98,215.86,115.12,100.74,0.46669137403872873
ORD04052,2023-04-02,CUS0826,PROD042,North,Store,4,2445.04,0.1,1515.92,9780.16,978.02,8802.14,6063.68,2738.46,0.3111129793436596
ORD04053,2025-03-03,CUS0530,PROD038,South,Online,3,1047.19,0.1,575.95,3141.57,314.16,2827.41,1727.85,1099.56,0.38889301516228636
ORD04054,2025-11-29,CUS0109,PROD027,West,Online,2,306.05,0.0,159.15,612.1,0.0,612.1,318.3,293.8,0.4799869302401568
ORD04055,2024-02-11,CUS0260,PROD013,North,Store,1,8280.67,0.1,5548.05,8280.67,828.07,7452.6,5548.05,1904.55,0.2555551082843571
ORD04056,2025-12-29,CUS0641,PROD045,North,Online,8,25625.13,0.0,18450.09,205001.04,0.0,205001.04,147600.72,57400.32,0.28000014048709215
ORD04057,2025-04-06,CUS0812,PROD013,South,Store,1,7960.27,0.15,5333.38,7960.27,1194.04,6766.23,5333.38,1432.85,0.21176489714360877
ORD04058,2025-12-23,CUS0758,PROD042,South,Store,3,2450.64,0.05,1519.4,7351.92,367.6,6984.32,4558.2,2426.12,0.34736667277558875
ORD04059,2024-08-23,CUS0604,PROD036,West,Online,5,1196.76,0.1,670.19,5983.8,598.38,5385.42,3350.95,2034.47,0.3777736926739233
ORD04060,2024-09-02,CUS0043,PROD001,North,Store,1,893.45,0.05,518.2,893.45,44.67,848.78,518.2,330.58,0.38947666061877045
ORD04061,2025-03-05,CUS0922,PROD005,East,Online,3,2408.68,0.2,1493.38,7226.04,1445.21,5780.83,4480.14,1300.69,0.22500056220300546
ORD04062,2025-10-17,CUS0708,PROD007,North,Store,8,3449.27,0.05,2069.56,27594.16,1379.71,26214.45,16556.48,9657.97,0.3684216147964195
ORD04063,2025-06-11,CUS0612,PROD019,North,Store,3,3893.41,0.05,2530.72,11680.23,584.01,11096.22,7592.16,3504.06,0.31578861990840124
ORD04064,2024-11-09,CUS0635,PROD038,South,Online,4,1032.99,0.0,568.14,4131.96,0.0,4131.96,2272.56,1859.4,0.4500043562861209
ORD04065,2024-07-05,CUS0776,PROD008,West,Store,5,7295.08,0.05,4522.95,36475.4,1823.77,34651.63,22614.75,12036.88,0.347368363335289
ORD04066,2025-12-27,CUS0511,PROD042,North,Online,2,2512.5,0.1,1557.75,5025.0,502.5,4522.5,3115.5,1407.0,0.3111111111111111
ORD04067,2023-04-03,CUS0890,PROD028,South,Store,10,123.57,0.1,61.78,1235.7,123.57,1112.13,617.8,494.33,0.4444894032172497
ORD04068,2025-08-17,CUS0978,PROD004,West,Online,5,1482.65,0.15,815.46,7413.25,1111.99,6301.26,4077.3,2223.96,0.35293893602231935
ORD04069,2025-11-20,CUS0877,PROD040,South,Store,8,4922.69,0.1,3248.98,39381.52,3938.15,35443.37,25991.84,9451.53,0.2666656697712435
ORD04070,2025-10-27,CUS0787,PROD015,North,Store,5,4494.18,0.0,2876.28,22470.9,0.0,22470.9,14381.4,8089.5,0.35999893195199123
ORD04071,2025-01-09,CUS0972,PROD031,West,Store,11,1789.55,0.05,1109.52,19685.05,984.25,18700.8,12204.72,6496.08,0.34736909650924025
ORD04072,2025-12-24,CUS0023,PROD013,West,Online,1,8131.52,0.0,5448.12,8131.52,0.0,8131.52,5448.12,2683.4,0.32999980323481953
ORD04073,2024-09-06,CUS0780,PROD024,South,Store,2,239.97,0.1,122.38,479.94,47.99,431.95,244.76,187.19,0.4333603426322491
ORD04074,2025-12-30,CUS0932,PROD032,North,Store,12,4675.21,0.2,3038.89,56102.52,11220.5,44882.02,36466.68,8415.34,0.18749913662531234
ORD04075,2025-10-10,CUS0803,PROD004,West,Store,4,1468.17,0.15,807.49,5872.68,880.9,4991.78,3229.96,1761.82,0.35294424033110433
ORD04076,2025-02-22,CUS0999,PROD050,North,Store,11,1468.29,0.1,822.24,16151.19,1615.12,14536.07,9044.64,5491.43,0.37777955114415385
ORD04077,2024-12-13,CUS0988,PROD045,South,Store,14,24811.88,0.05,17864.55,347366.32,17368.32,329998.0,250103.7,79894.3,0.24210540669943456
ORD04078,2025-03-25,CUS0987,PROD024,East,Store,13,253.65,0.05,129.36,3297.45,164.87,3132.58,1681.68,1450.9,0.46316454807219615
ORD04079,2025-12-28,CUS0876,PROD024,South,Store,4,242.22,0.05,123.53,968.88,48.44,920.44,494.12,426.32,0.46316978836208766
ORD04080,2023-06-09,CUS0685,PROD033,North,Store,2,6444.01,0.15,4317.49,12888.02,1933.2,10954.82,8634.98,2319.84,0.2117643192676831
ORD04081,2023-12-23,CUS0003,PROD044,South,Online,2,3896.2,0.1,2376.68,7792.4,779.24,7013.16,4753.36,2259.8,0.3222227925785238
ORD04082,2024-07-17,CUS0920,PROD040,West,Store,2,5169.14,0.1,3411.63,10338.28,1033.83,9304.45,6823.26,2481.19,0.2666670249181843
ORD04083,2023-09-30,CUS0865,PROD005,South,Store,5,2511.05,0.15,1556.85,12555.25,1883.29,10671.96,7784.25,2887.71,0.2705885329405283
ORD04084,2025-05-12,CUS0958,PROD023,West,Store,5,180.97,0.2,94.1,904.85,180.97,723.88,470.5,253.38,0.3500303917776427
ORD04085,2023-05-28,CUS0715,PROD047,West,Online,1,895.71,0.0,510.55,895.71,0.0,895.71,510.55,385.16,0.4300052472340378
ORD04086,2025-10-12,CUS0557,PROD007,South,Online,3,3466.26,0.05,2079.76,10398.78,519.94,9878.84,6239.28,3639.56,0.36841977398156056
ORD04087,2024-10-14,CUS0500,PROD033,West,Online,3,6679.96,0.0,4475.57,20039.88,0.0,20039.88,13426.71,6613.17,0.3300004790447847
ORD04088,2025-03-10,CUS0107,PROD038,East,Store,2,993.43,0.05,546.39,1986.86,99.34,1887.52,1092.78,794.74,0.4210498431804696
ORD04089,2025-06-11,CUS0239,PROD019,South,Online,2,3953.49,0.0,2569.77,7906.98,0.0,7906.98,5139.54,2767.44,0.34999962058839157
ORD04090,2024-11-30,CUS0895,PROD034,West,Online,8,705.92,0.1,388.26,5647.36,564.74,5082.62,3106.08,1976.54,0.38888211198161576
ORD04091,2024-12-30,CUS0888,PROD017,East,Store,12,7093.59,0.2,4965.51,85123.08,17024.62,68098.46,59586.12,8512.34,0.12500047725014632
ORD04092,2024-06-22,CUS0796,PROD023,East,Online,3,178.9,0.05,93.03,536.7,26.84,509.86,279.09,230.77,0.45261444318048094
ORD04093,2025-12-11,CUS0921,PROD026,North,Online,6,521.36,0.05,286.75,3128.16,156.41,2971.75,1720.5,1251.25,0.421048203920249
ORD04094,2024-08-22,CUS0550,PROD030,North,Store,1,639.81,0.1,383.89,639.81,63.98,575.83,383.89,191.94,0.33332754458781233
ORD04095,2025-12-13,CUS0929,PROD035,South,Store,14,625.52,0.15,337.78,8757.28,1313.59,7443.69,4728.92,2714.77,0.36470755767636753
ORD04096,2024-04-13,CUS0947,PROD014,East,Online,8,15050.17,0.2,10384.62,120401.36,24080.27,96321.09,83076.96,13244.13,0.1374997936588965
ORD04097,2023-12-06,CUS0787,PROD014,North,Store,5,15685.05,0.15,10822.68,78425.25,11763.79,66661.46,54113.4,12548.06,0.18823560120045374
ORD04098,2023-06-21,CUS0430,PROD008,East,Online,2,7679.2,0.05,4761.1,15358.4,767.92,14590.48,9522.2,5068.28,0.3473689693553605
ORD04099,2025-01-08,CUS0618,PROD041,North,Store,8,872.82,0.1,480.05,6982.56,698.26,6284.3,3840.4,2443.9,0.3888897729261811
ORD04100,2024-10-29,CUS0158,PROD027,North,Store,2,298.74,0.1,155.34,597.48,59.75,537.73,310.68,227.05,0.42223792609674
ORD04101,2023-01-17,CUS0697,PROD003,South,Online,6,1867.47,0.05,1064.46,11204.82,560.24,10644.58,6386.76,4257.82,0.39999887266571343
ORD04102,2025-06-10,CUS0493,PROD019,East,Online,3,3976.32,0.05,2584.61,11928.96,596.45,11332.51,7753.83,3578.68,0.31578882348217646
ORD04103,2024-10-19,CUS0662,PROD047,North,Store,4,927.4,0.0,528.62,3709.6,0.0,3709.6,2114.48,1595.12,0.42999784343325426
ORD04104,2024-05-13,CUS0088,PROD023,South,Online,1,179.65,0.1,93.42,179.65,17.96,161.69,93.42,68.27,0.4222277197105572
ORD04105,2023-05-13,CUS0146,PROD044,South,Online,1,3836.84,0.1,2340.47,3836.84,383.68,3453.16,2340.47,1112.69,0.32222370234799436
ORD04106,2023-08-01,CUS0426,PROD019,South,Online,2,3868.33,0.05,2514.41,7736.66,386.83,7349.83,5028.82,2321.01,0.3157909774783907
ORD04107,2025-07-23,CUS0977,PROD034,South,Store,2,670.43,0.2,368.74,1340.86,268.17,1072.69,737.48,335.21,0.3124947561737314
ORD04108,2025-05-16,CUS0166,PROD028,North,Online,3,120.29,0.1,60.15,360.87,36.09,324.78,180.45,144.33,0.44439312765564387
ORD04109,2025-10-01,CUS0513,PROD034,West,Store,2,693.46,0.05,381.4,1386.92,69.35,1317.57,762.8,554.77,0.4210554277951077
ORD04110,2024-02-10,CUS0852,PROD016,West,Store,2,6193.18,0.1,4087.5,12386.36,1238.64,11147.72,8175.0,2972.72,0.26666618824297705
ORD04111,2024-02-06,CUS0416,PROD006,East,Online,3,2147.92,0.0,1245.79,6443.76,0.0,6443.76,3737.37,2706.39,0.42000167604007593
ORD04112,2025-10-10,CUS0021,PROD026,North,Online,1,477.71,0.0,262.74,477.71,0.0,477.71,262.74,214.97,0.4500010466601076
ORD04113,2024-10-30,CUS0667,PROD006,South,Store,6,2094.15,0.1,1214.61,12564.9,1256.49,11308.41,7287.66,4020.75,0.35555396381984733
ORD04114,2024-08-15,CUS0965,PROD036,West,Online,4,1151.47,0.1,644.82,4605.88,460.59,4145.29,2579.28,1566.01,0.3777805654127938
ORD04115,2024-10-07,CUS0911,PROD034,South,Store,2,667.57,0.2,367.16,1335.14,267.03,1068.11,734.32,333.79,0.31250526631152226
ORD04116,2024-10-30,CUS0129,PROD025,South,Online,2,433.88,0.1,269.01,867.76,86.78,780.98,538.02,242.96,0.31109631488642475
ORD04117,2025-11-24,CUS0993,PROD043,South,Store,8,776.46,0.2,411.52,6211.68,1242.34,4969.34,3292.16,1677.18,0.3375055842425755
ORD04118,2024-12-02,CUS0240,PROD044,East,Online,1,3812.6,0.0,2325.69,3812.6,0.0,3812.6,2325.69,1486.91,0.38999895084719094
ORD04119,2025-02-01,CUS0395,PROD011,North,Online,3,7257.08,0.0,4717.1,21771.24,0.0,21771.24,14151.3,7619.94,0.35000027559293817
ORD04120,2024-06-16,CUS0622,PROD018,West,Store,1,5631.54,0.0,3773.13,5631.54,0.0,5631.54,3773.13,1858.41,0.3300003196283788
ORD04121,2024-04-02,CUS0937,PROD043,South,Online,3,784.54,0.1,415.81,2353.62,235.36,2118.26,1247.43,870.83,0.41110628534740773
ORD04122,2024-12-15,CUS0790,PROD004,East,Store,4,1479.54,0.05,813.75,5918.16,295.91,5622.25,3255.0,2367.25,0.4210502912535017
ORD04123,2024-08-24,CUS0623,PROD030,West,Online,2,665.14,0.05,399.08,1330.28,66.51,1263.77,798.16,465.61,0.36842938192867375
ORD04124,2025-05-01,CUS0571,PROD045,West,Online,2,24065.6,0.1,17327.23,48131.2,4813.12,43318.08,34654.46,8663.62,0.20000009234019606
ORD04125,2025-11-27,CUS0316,PROD044,South,Store,2,3919.18,0.05,2390.7,7838.36,391.92,7446.44,4781.4,2665.04,0.3578945106654992
ORD04126,2025-05-29,CUS0664,PROD050,South,Online,1,1501.8,0.05,841.01,1501.8,75.09,1426.71,841.01,585.7,0.41052491396289365
ORD04127,2025-09-14,CUS0329,PROD003,North,Online,1,1855.84,0.1,1057.83,1855.84,185.58,1670.26,1057.83,612.43,0.3666674649455773
ORD04128,2025-04-21,CUS0421,PROD008,West,Online,2,7593.83,0.1,4708.17,15187.66,1518.77,13668.89,9416.34,4252.55,0.3111115825791268
ORD04129,2025-12-21,CUS0471,PROD003,West,Online,3,1774.89,0.1,1011.69,5324.67,532.47,4792.2,3035.07,1757.13,0.3666645799424064
ORD04130,2024-11-16,CUS0702,PROD023,North,Online,4,184.94,0.1,96.17,739.76,73.98,665.78,384.68,281.1,0.42221154134999556
ORD04131,2025-08-01,CUS0868,PROD021,South,Store,8,245.81,0.2,117.99,1966.48,393.3,1573.18,943.92,629.26,0.39999237213796257
ORD04132,2024-12-15,CUS0113,PROD040,North,Store,2,4934.87,0.05,3257.01,9869.74,493.49,9376.25,6514.02,2862.23,0.3052638314891348
ORD04133,2024-04-29,CUS0946,PROD042,South,Store,10,2479.14,0.05,1537.07,24791.4,1239.57,23551.83,15370.7,8181.13,0.34736706234717213
ORD04134,2025-01-29,CUS0179,PROD049,South,Online,2,1782.78,0.05,1051.84,3565.56,178.28,3387.28,2103.68,1283.6,0.3789471198129472
ORD04135,2025-12-29,CUS0271,PROD037,South,Store,2,890.44,0.05,516.46,1780.88,89.04,1691.84,1032.92,658.92,0.3894694533762058
ORD04136,2025-07-24,CUS0859,PROD008,West,Store,7,7649.06,0.1,4742.42,53543.42,5354.34,48189.08,33196.94,14992.14,0.31111073297103825
ORD04137,2025-11-04,CUS0969,PROD015,North,Store,4,4344.34,0.15,2780.38,17377.36,2606.6,14770.76,11121.52,3649.24,0.2470583774971633
ORD04138,2024-09-01,CUS0948,PROD013,North,Store,13,8073.91,0.2,5409.52,104960.83,20992.17,83968.66,70323.76,13644.9,0.1624999136582625
ORD04139,2025-05-06,CUS0176,PROD034,West,Online,2,697.04,0.0,383.37,1394.08,0.0,1394.08,766.74,627.34,0.45000286927579486
ORD04140,2025-12-27,CUS0980,PROD045,North,Online,13,24281.26,0.1,17482.51,315656.38,31565.64,284090.74,227272.63,56818.11,0.1999998662399204
ORD04141,2024-08-17,CUS0488,PROD004,West,Online,3,1489.37,0.05,819.15,4468.11,223.41,4244.7,2457.45,1787.25,0.4210544914834971
ORD04142,2025-08-21,CUS0652,PROD007,East,Store,2,3376.49,0.15,2025.89,6752.98,1012.95,5740.03,4051.78,1688.25,0.29411867185363144
ORD04143,2024-04-04,CUS0802,PROD028,South,Online,4,118.25,0.0,59.12,473.0,0.0,473.0,236.48,236.52,0.5000422832980973
ORD04144,2025-11-21,CUS0862,PROD044,North,Online,10,4158.77,0.05,2536.85,41587.7,2079.38,39508.32,25368.5,14139.82,0.357894742170763
ORD04145,2025-10-15,CUS0854,PROD008,South,Online,13,7308.63,0.2,4531.35,95012.19,19002.44,76009.75,58907.55,17102.2,0.22500008222629334
ORD04146,2023-12-07,CUS0918,PROD031,North,Store,9,1794.88,0.1,1112.83,16153.92,1615.39,14538.53,10015.47,4523.06,0.31110848208175107
ORD04147,2025-05-17,CUS0905,PROD002,South,Store,14,2736.68,0.05,1642.01,38313.52,1915.68,36397.84,22988.14,13409.7,0.3684202139467617
ORD04148,2025-01-19,CUS0922,PROD035,East,Store,10,578.4,0.05,312.34,5784.0,289.2,5494.8,3123.4,2371.4,0.43157166775860817
ORD04149,2025-09-13,CUS0788,PROD036,South,Store,2,1257.49,0.05,704.19,2514.98,125.75,2389.23,1408.38,980.85,0.4105297522632815
ORD04150,2024-01-11,CUS0909,PROD014,North,Store,11,14913.03,0.15,10289.99,164043.33,24606.5,139436.83,113189.89,26246.94,0.18823534642891696
ORD04151,2025-10-31,CUS0550,PROD027,North,Store,2,314.74,0.0,163.66,629.48,0.0,629.48,327.32,302.16,0.4800152506831035
ORD04152,2025-11-08,CUS0280,PROD026,South,Online,3,495.27,0.05,272.4,1485.81,74.29,1411.52,817.2,594.32,0.4210496486057584
ORD04153,2025-08-15,CUS0326,PROD047,South,Online,1,938.77,0.05,535.1,938.77,46.94,891.83,535.1,356.73,0.3999977574201361
ORD04154,2025-02-25,CUS0837,PROD012,North,Online,5,12384.79,0.0,8421.66,61923.95,0.0,61923.95,42108.3,19815.65,0.31999977391623113
ORD04155,2025-11-03,CUS0730,PROD036,South,Online,2,1189.63,0.0,666.19,2379.26,0.0,2379.26,1332.38,1046.88,0.4400023536729908
ORD04156,2025-12-18,CUS0881,PROD004,West,Online,11,1486.5,0.2,817.58,16351.5,3270.3,13081.2,8993.38,4087.82,0.31249579549276824
ORD04157,2023-08-16,CUS0044,PROD022,South,Online,3,294.86,0.1,144.48,884.58,88.46,796.12,433.44,362.68,0.45555946339747777
ORD04158,2024-07-14,CUS0056,PROD020,South,Online,2,1234.23,0.0,740.54,2468.46,0.0,2468.46,1481.08,987.38,0.3999983795564846
ORD04159,2023-03-11,CUS0194,PROD008,West,Online,3,7329.08,0.0,4544.03,21987.24,0.0,21987.24,13632.09,8355.15,0.3799999454228907
ORD04160,2024-07-10,CUS0899,PROD029,South,Online,3,175.9,0.1,94.99,527.7,52.77,474.93,284.97,189.96,0.39997473311856485
ORD04161,2024-10-06,CUS0367,PROD003,East,Store,3,1828.22,0.05,1042.09,5484.66,274.23,5210.43,3126.27,2084.16,0.39999769692712495
ORD04162,2024-06-27,CUS0982,PROD020,East,Online,6,1239.06,0.05,743.44,7434.36,371.72,7062.64,4460.64,2602.0,0.36841747561818244
ORD04163,2024-03-19,CUS0151,PROD005,East,Store,1,2498.41,0.0,1549.01,2498.41,0.0,2498.41,1549.01,949.4,0.38000168106916
ORD04164,2025-03-24,CUS0065,PROD037,West,Online,2,891.04,0.1,516.8,1782.08,178.21,1603.87,1033.6,570.27,0.35555874229208106
ORD04165,2024-02-28,CUS0792,PROD031,South,Online,2,1766.08,0.0,1094.97,3532.16,0.0,3532.16,2189.94,1342.22,0.37999977350969383
ORD04166,2025-05-04,CUS0955,PROD014,East,Store,2,15496.19,0.1,10692.37,30992.38,3099.24,27893.14,21384.74,6508.4,0.23333335723407259
ORD04167,2023-05-29,CUS0938,PROD007,South,Store,3,3674.74,0.2,2204.84,11024.22,2204.84,8819.38,6614.52,2204.86,0.25000170079982953
ORD04168,2024-02-15,CUS0948,PROD046,North,Online,11,3375.53,0.05,2160.34,37130.83,1856.54,35274.29,23763.74,11510.55,0.32631556864787353
ORD04169,2023-12-26,CUS0439,PROD031,South,Online,3,1757.0,0.05,1089.34,5271.0,263.55,5007.45,3268.02,1739.43,0.3473684210526316
ORD04170,2025-10-22,CUS0999,PROD006,North,Online,5,2183.6,0.15,1266.49,10918.0,1637.7,9280.3,6332.45,2947.85,0.31764598127215715
ORD04171,2023-07-24,CUS0781,PROD011,West,Store,2,7821.11,0.15,5083.72,15642.22,2346.33,13295.89,10167.44,3128.45,0.2352945158240629
ORD04172,2025-09-11,CUS0350,PROD026,South,Online,3,491.2,0.05,270.16,1473.6,73.68,1399.92,810.48,589.44,0.4210526315789474
ORD04173,2023-10-04,CUS0169,PROD032,West,Store,3,4327.2,0.0,2812.68,12981.6,0.0,12981.6,8438.04,4543.56,0.35000000000000003
ORD04174,2025-07-18,CUS0908,PROD037,North,Store,3,928.52,0.15,538.54,2785.56,417.83,2367.73,1615.62,752.11,0.3176502388363538
ORD04175,2025-12-31,CUS0516,PROD041,North,Store,2,869.54,0.1,478.25,1739.08,173.91,1565.17,956.5,608.67,0.3888842745516461
ORD04176,2025-03-05,CUS0743,PROD049,South,Online,2,1733.85,0.1,1022.97,3467.7,346.77,3120.93,2045.94,1074.99,0.344445405696379
ORD04177,2024-09-17,CUS0691,PROD005,North,Online,5,2496.14,0.1,1547.61,12480.7,1248.07,11232.63,7738.05,3494.58,0.31110968668958205
ORD04178,2025-08-12,CUS0904,PROD041,South,Store,11,897.88,0.1,493.83,9876.68,987.67,8889.01,5432.13,3456.88,0.38889370132331946
ORD04179,2025-08-25,CUS0718,PROD045,South,Online,5,23929.37,0.15,17229.15,119646.85,17947.03,101699.82,86145.75,15554.07,0.1529409786565994
ORD04180,2023-08-16,CUS0911,PROD031,South,Store,3,1799.88,0.05,1115.93,5399.64,269.98,5129.66,3347.79,1781.87,0.3473661022367954
ORD04181,2025-11-23,CUS0855,PROD025,North,Store,8,472.44,0.05,292.91,3779.52,188.98,3590.54,2343.28,1247.26,0.3473739326118077
ORD04182,2025-06-20,CUS0425,PROD039,South,Online,1,12452.37,0.0,8716.66,12452.37,0.0,12452.37,8716.66,3735.71,0.299999919694002
ORD04183,2025-11-02,CUS0877,PROD007,South,Online,3,3342.99,0.15,2005.79,10028.97,1504.35,8524.62,6017.37,2507.25,0.29411868212307407
ORD04184,2024-06-02,CUS0857,PROD014,South,Store,12,14859.78,0.1,10253.25,178317.36,17831.74,160485.62,123039.0,37446.62,0.2333331796331659
ORD04185,2025-09-03,CUS0922,PROD037,East,Store,7,870.8,0.1,505.06,6095.6,609.56,5486.04,3535.42,1950.62,0.3555606594191803
ORD04186,2025-11-05,CUS0890,PROD004,South,Online,3,1479.49,0.05,813.72,4438.47,221.92,4216.55,2441.16,1775.39,0.4210527564003747
ORD04187,2024-07-19,CUS0882,PROD021,North,Store,3,252.43,0.2,121.17,757.29,151.46,605.83,363.51,242.32,0.39998019246323224
ORD04188,2025-04-11,CUS0743,PROD040,South,Online,6,4891.16,0.15,3228.17,29346.96,4402.04,24944.92,19369.02,5575.9,0.22352847794260314
ORD04189,2025-08-11,CUS0993,PROD010,South,Store,11,8577.56,0.1,5489.64,94353.16,9435.32,84917.84,60386.04,24531.8,0.28888864813330156
ORD04190,2024-11-02,CUS0803,PROD005,West,Online,6,2609.77,0.15,1618.06,15658.62,2348.79,13309.83,9708.36,3601.47,0.2705872276355145
ORD04191,2024-01-13,CUS0354,PROD015,North,Online,2,4340.54,0.1,2777.95,8681.08,868.11,7812.97,5555.9,2257.07,0.2888875805231557
ORD04192,2025-01-10,CUS0682,PROD027,West,Online,2,297.13,0.15,154.51,594.26,89.14,505.12,309.02,196.1,0.38822458029775103
ORD04193,2025-03-04,CUS0645,PROD006,South,Online,1,2091.76,0.1,1213.22,2091.76,209.18,1882.58,1213.22,669.36,0.355554611225021
ORD04194,2024-07-16,CUS0857,PROD047,South,Store,3,913.85,0.15,520.89,2741.55,411.23,2330.32,1562.67,767.65,0.32941827731813655
ORD04195,2025-06-07,CUS0190,PROD034,South,Store,1,691.47,0.0,380.31,691.47,0.0,691.47,380.31,311.16,0.44999783070849064
ORD04196,2025-11-14,CUS0982,PROD048,East,Online,8,3086.24,0.1,1944.33,24689.92,2468.99,22220.93,15554.64,6666.29,0.3000004950287859
ORD04197,2025-04-23,CUS0679,PROD004,West,Online,2,1520.73,0.0,836.4,3041.46,0.0,3041.46,1672.8,1368.66,0.45000098636838887
ORD04198,2025-04-06,CUS0648,PROD049,West,Store,1,1854.76,0.1,1094.31,1854.76,185.48,1669.28,1094.31,574.97,0.34444191507715904
ORD04199,2025-10-24,CUS0713,PROD021,South,Online,3,241.71,0.0,116.02,725.13,0.0,725.13,348.06,377.07,0.5200033097513549
ORD04200,2023-10-14,CUS0882,PROD031,North,Store,3,1828.73,0.15,1133.81,5486.19,822.93,4663.26,3401.43,1261.83,0.27058967331866546
ORD04201,2024-08-04,CUS0390,PROD034,West,Online,3,703.92,0.0,387.16,2111.76,0.0,2111.76,1161.48,950.28,0.4499943175360836
ORD04202,2025-12-21,CUS0023,PROD015,West,Online,2,4345.0,0.05,2780.8,8690.0,434.5,8255.5,5561.6,2693.9,0.3263157894736842
ORD04203,2025-11-02,CUS0605,PROD031,South,Online,5,1726.61,0.0,1070.5,8633.05,0.0,8633.05,5352.5,3280.55,0.3799989574947441
ORD04204,2024-12-16,CUS0895,PROD027,West,Store,6,288.47,0.2,150.0,1730.82,346.16,1384.66,900.0,484.66,0.35002094376958964
ORD04205,2025-05-06,CUS0954,PROD032,East,Store,3,4431.16,0.05,2880.25,13293.48,664.67,12628.81,8640.75,3988.06,0.31579064060667633
ORD04206,2025-09-27,CUS0927,PROD039,South,Online,14,12560.62,0.15,8792.43,175848.68,26377.3,149471.38,123094.02,26377.36,0.17647097390818228
ORD04207,2024-09-02,CUS0970,PROD003,South,Store,4,1711.38,0.1,975.49,6845.52,684.55,6160.97,3901.96,2259.01,0.3666646648173908
ORD04208,2025-12-22,CUS0492,PROD016,East,Store,3,5915.63,0.1,3904.32,17746.89,1774.69,15972.2,11712.96,4259.24,0.2666658318828965
ORD04209,2023-02-05,CUS0774,PROD014,North,Online,1,14293.82,0.15,9862.74,14293.82,2144.07,12149.75,9862.74,2287.01,0.18823514887137596
